country,date,total_cases,new_cases,total_deaths,new_deaths,region,disease
Indonesia,2003-06-04,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-05,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-06,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-09,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-10,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-11,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-12,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-13,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-16,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-17,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-18,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-19,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-20,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-23,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-24,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-25,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-26,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-27,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-06-30,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-01,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-02,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-03,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-04,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-07,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-08,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-09,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-10,2.0,0.0,0.0,0.0,,SARS
Indonesia,2003-07-11,2.0,0.0,0.0,0.0,,SARS
Ireland,2003-03-21,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-03-22,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-03-24,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-03-25,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-03-26,2.0,1.0,0.0,0.0,Europe,SARS
Ireland,2003-03-27,2.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-03-28,2.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-03-29,2.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-03-31,2.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-01,2.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-02,2.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-03,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-04,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-05,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-07,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-08,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-09,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-10,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-11,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-12,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-14,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-15,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-16,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-17,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-18,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-19,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-21,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-22,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-23,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-24,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-25,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-26,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-28,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-29,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-04-30,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-01,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-02,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-03,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-05,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-06,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-07,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-08,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-09,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-10,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-12,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-13,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-14,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-15,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-16,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-17,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-19,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-20,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-21,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-22,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-23,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-24,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-26,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-27,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-28,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-29,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-30,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-05-31,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-02,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-03,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-04,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-05,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-06,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-09,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-10,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-11,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-12,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-13,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-16,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-17,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-18,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-19,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-20,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-23,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-24,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-25,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-26,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-27,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-06-30,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-01,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-02,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-03,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-04,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-07,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-08,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-09,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-10,1.0,0.0,0.0,0.0,Europe,SARS
Ireland,2003-07-11,1.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-03-21,1.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-03-22,2.0,1.0,0.0,0.0,Europe,SARS
Italy,2003-03-24,2.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-03-25,2.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-03-26,3.0,1.0,0.0,0.0,Europe,SARS
Italy,2003-03-27,2.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-03-28,2.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-03-29,2.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-03-31,2.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-01,3.0,1.0,0.0,0.0,Europe,SARS
Italy,2003-04-02,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-03,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-04,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-05,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-07,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-08,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-09,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-10,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-11,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-12,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-14,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-15,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-16,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-17,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-18,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-19,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-21,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-22,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-23,3.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-24,4.0,1.0,0.0,0.0,Europe,SARS
Italy,2003-04-25,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-26,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-04-28,8.0,4.0,0.0,0.0,Europe,SARS
Italy,2003-04-29,9.0,1.0,0.0,0.0,Europe,SARS
Italy,2003-04-30,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-01,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-02,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-03,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-05,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-06,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-07,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-08,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-09,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-10,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-12,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-13,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-14,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-15,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-16,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-17,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-19,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-20,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-21,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-22,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-23,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-24,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-26,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-27,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-28,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-29,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-30,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-05-31,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-02,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-03,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-04,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-05,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-06,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-09,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-10,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-11,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-12,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-13,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-16,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-17,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-18,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-19,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-20,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-23,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-24,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-25,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-26,9.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-27,5.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-06-30,5.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-01,5.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-02,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-03,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-04,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-07,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-08,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-09,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-10,4.0,0.0,0.0,0.0,Europe,SARS
Italy,2003-07-11,4.0,0.0,0.0,0.0,Europe,SARS
Japan,2003-04-11,4.0,0.0,0.0,0.0,,SARS
Japan,2003-04-12,4.0,0.0,0.0,0.0,,SARS
Japan,2003-04-15,1.0,0.0,0.0,0.0,,SARS
Japan,2003-04-16,1.0,0.0,0.0,0.0,,SARS
Japan,2003-04-17,2.0,1.0,0.0,0.0,,SARS
Japan,2003-04-18,4.0,2.0,0.0,0.0,,SARS
Japan,2003-04-19,4.0,0.0,0.0,0.0,,SARS
Japan,2003-04-21,5.0,1.0,0.0,0.0,,SARS
Japan,2003-04-22,2.0,0.0,0.0,0.0,,SARS
Japan,2003-04-23,2.0,0.0,0.0,0.0,,SARS
Japan,2003-04-24,2.0,0.0,0.0,0.0,,SARS
Japan,2003-04-25,2.0,0.0,0.0,0.0,,SARS
Japan,2003-04-26,2.0,0.0,0.0,0.0,,SARS
Japan,2003-04-28,2.0,0.0,0.0,0.0,,SARS
Japan,2003-04-29,2.0,0.0,0.0,0.0,,SARS
Japan,2003-04-30,2.0,0.0,0.0,0.0,,SARS
Japan,2003-05-01,2.0,0.0,0.0,0.0,,SARS
Japan,2003-06-25,1.0,0.0,0.0,0.0,,SARS
Japan,2003-06-26,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-10,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-11,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-12,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-14,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-15,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-16,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-17,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-18,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-19,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-21,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-22,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-23,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-24,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-25,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-26,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-28,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-29,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-04-30,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-01,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-02,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-03,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-05,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-06,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-07,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-08,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-09,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-10,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-12,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-13,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-14,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-15,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-16,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-17,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-19,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-20,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-21,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-22,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-23,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-24,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-26,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-27,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-28,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-29,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-30,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-05-31,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-02,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-03,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-04,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-05,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-06,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-09,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-10,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-11,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-12,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-13,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-16,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-17,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-18,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-19,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-20,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-23,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-24,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-25,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-26,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-27,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-06-30,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-01,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-02,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-03,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-04,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-07,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-08,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-09,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-10,1.0,0.0,0.0,0.0,,SARS
Kuwait,2003-07-11,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-04-30,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-01,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-02,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-03,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-05,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-06,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-07,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-08,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-09,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-10,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-12,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-13,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-14,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-15,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-16,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-17,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-19,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-20,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-21,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-22,2.0,1.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-23,2.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-24,2.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-26,2.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-27,2.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-28,2.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-29,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-30,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-05-31,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-02,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-03,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-04,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-05,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-06,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-09,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-10,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-11,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-12,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-13,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-16,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-17,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-18,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-19,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-20,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-23,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-24,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-25,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-26,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-27,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-06-30,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-01,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-02,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-03,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-04,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-07,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-08,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-09,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-10,1.0,0.0,0.0,0.0,,SARS
"Macao SAR, China",2003-07-11,1.0,0.0,0.0,0.0,,SARS
Malaysia,2003-04-05,1.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-07,1.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-08,1.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-09,1.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-10,3.0,2.0,1.0,0.0,,SARS
Malaysia,2003-04-11,4.0,1.0,1.0,0.0,,SARS
Malaysia,2003-04-12,4.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-14,4.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-15,4.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-16,5.0,1.0,1.0,0.0,,SARS
Malaysia,2003-04-17,5.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-18,5.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-19,5.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-21,6.0,1.0,1.0,0.0,,SARS
Malaysia,2003-04-22,6.0,0.0,1.0,0.0,,SARS
Malaysia,2003-04-23,5.0,0.0,2.0,1.0,,SARS
Malaysia,2003-04-24,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-04-25,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-04-26,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-04-28,6.0,1.0,2.0,0.0,,SARS
Malaysia,2003-04-29,6.0,0.0,2.0,0.0,,SARS
Malaysia,2003-04-30,6.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-01,6.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-02,6.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-03,6.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-05,7.0,1.0,2.0,0.0,,SARS
Malaysia,2003-05-06,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-07,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-08,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-09,6.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-10,7.0,1.0,2.0,0.0,,SARS
Malaysia,2003-05-12,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-13,7.0,0.0,2.0,0.0,,SARS
